satnum,satname,vmag,delta,flux,JD0,JD1,camid,type,version,annulus,launch,sun_alt,sun_az,inc,alt,az,range,ra,dec,height,phase_angle,vmag_norm_550,vmag_norm_1000
51800U,STARLINK-3600,5.665781295617171,0.10620917611048614,36348.72285944665,2459876.551988049,2459876.552061927,LSW,standard,1.5,7223,2022-02-25,-28.15068545936069,235.73665908324205,53.2163,25.87532999189735,235.73952002323426,1096.7816703299839,17.34441746231996,-40.911305592856785,551.6828212979719,54.017864608518934,4.166993824029127,5.465180376557909
45764U,STARLINK-1502,6.6528465392467755,0.12646922060917162,12904.709296863699,2459876.520296892,2459876.520370769,LSW,standard,1.0,5123,2020-06-13,-19.563914123725038,243.56532383689418,53.05630000000001,26.925740026651404,237.85820450303885,1078.333667132941,16.718861557547005,-39.388159867901294,557.6643040046237,46.80916859323422,5.190894163110461,6.489080715639242
45764U,STARLINK-1502,5.641027459429633,0.07364315709941979,32637.98408865266,2459876.520370769,2459876.520444646,LSW,standard,1.0,9953,2020-06-13,-19.584675618691783,243.54862892655814,53.05630000000001,28.296816823921382,238.78091875762865,1042.4221477877306,16.85382389274425,-38.999401807851214,557.5421022816021,48.09423962679897,4.252622756771267,5.550809309300047
45764U,STARLINK-1502,5.4728949086862535,0.07220018120136544,38443.00531035141,2459876.520444646,2459876.520518524,LSW,standard,1.0,10499,2020-06-13,-19.60543422788123,243.53192753816896,53.05630000000001,29.74304212398514,239.7968393915901,1007.1938862747193,16.995333789170676,-38.54084139338595,557.4197862406579,49.47097257515302,4.1591429515818525,5.457329504110633
45764U,STARLINK-1502,6.17006366238588,0.1286534990616491,22729.951226773952,2459876.520518524,2459876.520592401,LSW,standard,1.0,6047,2020-06-13,-19.62619007913436,243.51521956034702,53.05630000000001,31.269065031438362,240.91991886140363,972.7247042036204,17.14361256228924,-38.003581875213605,557.2973729715097,50.94764379928954,4.9319273810858855,6.230113933614667
45764U,STARLINK-1502,5.67342057792723,0.07317535333857056,35093.80715671345,2459876.520592401,2459876.520666278,LSW,standard,1.0,8399,2020-06-13,-19.646942515421152,243.498505513782,53.05630000000001,32.87919035340672,242.1667991582989,939.101042934024,17.298832185313717,-37.377828217699225,557.1748841898689,52.53303455831653,4.5116724110975746,5.809858963626355
45764U,STARLINK-1502,5.193810960194773,0.04752814463463211,54069.14835470731,2459876.520666278,2459876.520740144,LSW,standard,1.0,11549,2020-06-13,-19.667692057114937,243.48178497124792,53.05630000000001,34.577224817872704,243.55756224389032,906.4177564529972,17.46111555792812,-36.652852176790766,557.0523346559853,54.23650032084448,4.108982384476992,5.407168937005772
45764U,STARLINK-1502,5.2084356230085245,0.036500943041105405,54548.229344100786,2459876.520740144,2459876.520814022,LSW,standard,1.0,11801,2020-06-13,-19.688435432231884,243.46506056301774,53.05630000000001,36.36563478216974,245.11617597727889,874.7868409538039,17.630481583792402,-35.81725494313504,556.9297615233105,56.06741891814163,4.200737862941489,5.4989244154702694
45764U,STARLINK-1502,5.066607303757992,0.04202619287331267,60950.77450758741,2459876.520814022,2459876.520887899,LSW,standard,1.0,12305,2020-06-13,-19.709179176250277,243.4483270113776,53.05630000000001,38.24612924514347,246.8725166843847,844.3177078460214,17.80694035819838,-34.858569235424085,556.8071439711721,58.03619321278848,4.135891262169947,5.434077814698727
45764U,STARLINK-1502,5.3218962820609015,0.040131501550538476,50968.536668182365,2459876.520887899,2459876.520961776,LSW,standard,1.0,10667,2020-06-13,-19.729919624542262,243.4315872621862,53.05630000000001,40.217114314496826,248.86206471409167,815.1484168459706,17.990313129658897,-33.76433426496237,556.6845214322128,60.152175791725,4.467526282464431,5.765712834993211
45764U,STARLINK-1502,4.995463508825454,0.0432873180822231,64296.95249408566,2459876.520961776,2459876.521035654,LSW,standard,1.0,13481,2020-06-13,-19.750656904992987,243.4148412041622,53.05630000000001,42.273792596156134,251.12835260594065,787.4246570949571,18.180330757224915,-32.52194603313688,556.5619109094401,62.42446475898399,4.2162319063585,5.51441845888728
45764U,STARLINK-1502,5.64638293652407,0.07348206914668148,38122.20697279195,2459876.521035654,2459876.521109525,LSW,standard,1.0,7769,2020-06-13,-19.771391537459632,243.39808840901568,53.05630000000001,44.4064404510464,253.72432522446897,761.3051000849549,18.376594808365397,-31.119333391730667,556.439327062098,64.86106337784042,4.940402687995143,6.2385892405239245
45764U,STARLINK-1502,5.231185897162886,0.05719090548248761,51475.69871757637,2459876.521109525,2459876.521183402,LSW,standard,1.0,11129,2020-06-13,-19.792121166874313,243.3813307722252,53.05630000000001,46.59821265775048,256.7134142998465,736.964486272739,18.578537899237933,-29.54594452544038,556.3168015133812,67.46775334301259,4.595766544330682,5.8939530968594624
45764U,STARLINK-1502,4.827151881579759,0.04550174105961954,71177.6552460296,2459876.521183402,2459876.521257285,LSW,standard,1.0,15287,2020-06-13,-19.812849318566837,243.36456543586564,53.05630000000001,48.82378683862295,260.17180901938525,714.5814616677383,18.78550689293534,-27.793013566802394,556.1943310957662,70.24831794155043,4.258706603330953,5.556893155859734
45764U,STARLINK-1502,5.355934838922911,0.10166171422840156,41563.46713129996,2459876.521257285,2459876.521331163,LSW,standard,1.0,8861,2020-06-13,-19.833576250141807,243.34779218104626,53.05630000000001,51.04576365191007,264.1868597431213,694.3469423787694,18.996681024972276,-25.855267004916684,556.0719319369191,73.20246243634742,4.849865649460992,6.148052201989773
45764U,STARLINK-1502,5.363567434915193,0.0715638378227136,42230.393270649794,2459876.521331163,2459876.52140504,LSW,standard,1.0,9827,2020-06-13,-19.854298692694357,243.33101364452307,53.05630000000001,53.21189839294486,268.8528991046164,676.4582236671911,19.211079693426456,-23.732241174772852,555.9496409419614,76.32460739253331,4.914175978169359,6.21236253069814
45764U,STARLINK-1502,4.653506244962008,0.03905552357573933,91094.79911159514,2459876.52140504,2459876.521478917,LSW,standard,1.0,18227,2020-06-13,-19.875017688606455,243.3142289751255,53.05630000000001,55.25380405906586,274.2628410580074,661.1053711593298,19.42766578817078,-21.42863275348782,555.8274695052116,79.60406832214656,4.253966264400432,5.552152816929214
45764U,STARLINK-1502,5.144409788448934,0.05937629854673785,61467.28030630609,2459876.521478917,2459876.521552795,LSW,standard,1.0,13355,2020-06-13,-19.895733757364752,243.29743774381467,53.05630000000001,57.086119904396696,280.48749931148234,648.4688937823494,19.64532745154956,-18.955591174896437,555.7054320728771,83.02368688176719,4.7867774940562375,6.084964046585018
45764U,STARLINK-1502,4.699513310293494,0.04317228743880817,87004.70304132889,2459876.521552795,2459876.521626672,LSW,standard,1.0,19613,2020-06-13,-19.916447026493387,243.2806398385975,53.05630000000001,58.61011208038932,287.54334175424566,638.710741535332,19.86291483094957,-16.331191572041945,555.5835453607418,86.55953920029238,4.37480565787118,5.672992210399961
45764U,STARLINK-1502,4.615977284360003,0.04696253118618975,91885.21084130334,2459876.521626672,2459876.521700549,LSW,standard,1.0,20831,2020-06-13,-19.937156840281755,243.26383578294931,53.05630000000001,59.723473971234505,295.3521088548124,631.9651053306086,20.07927454613906,-13.580368470763737,555.4618306384053,90.18115977630887,4.314325237418862,5.612511789947643
45764U,STARLINK-1502,4.654126927686825,0.04936183302863899,86056.72835471353,2459876.521700549,2459876.521774427,LSW,standard,1.0,22217,2020-06-13,-19.957863717971172,243.24702514733463,53.05630000000001,60.33727762652929,303.71111630438696,628.3292056455565,20.29330852486885,-10.733806819602293,555.3403022093856,93.85289083673356,4.365004141070475,5.663190693599256
45764U,STARLINK-1502,4.809479284442702,0.06017960902448419,73010.56968683562,2459876.521774427,2459876.521848304,LSW,standard,1.0,22007,2020-06-13,-19.978567787029576,243.2302078196244,53.05630000000001,60.396216965484356,312.3002852233183,627.8574117513333,20.50399219438301,-7.826575895033912,555.218976631534,97.53530854710002,4.521987604953696,5.820174157482477
46719U,STARLINK-1822,6.811451254245558,0.21855384536843867,11705.885174815669,2459876.536327158,2459876.536401036,LSW,visorsat,1.0,5039,2020-10-18,-23.993028291494962,239.78316461650329,53.056700000000006,23.089312237658014,239.05082298121263,1193.0698543103267,16.82524660205664,-37.14590554231918,557.6594059789069,47.07894808583299,5.129935339805268,6.428121892334049
46719U,STARLINK-1822,6.719487770568103,0.07174582724982367,14771.772138785194,2459876.536401036,2459876.536474912,LSW,visorsat,1.0,5333,2020-10-18,-24.013062174509884,239.7649421121129,53.056700000000006,24.22788123157748,239.922123657949,1156.329703565925,16.939018377777813,-36.7832006042027,557.5378801335568,48.23243401028953,5.10589280875955,6.40407936128833
46719U,STARLINK-1822,6.481608086850123,0.18476362643287528,15378.845121344937,2459876.536474912,2459876.53654879,LSW,visorsat,1.0,5417,2020-10-18,-24.033091704523674,239.74671244591184,53.056700000000006,25.42134499662091,240.86857090471815,1120.1479194032397,17.057839967329112,-36.3657566020705,557.4162287335192,49.457630105594696,4.93704465160074,6.235231204129521
46719U,STARLINK-1822,6.546723824090089,0.18854504347219103,14445.751029192339,2459876.53654879,2459876.536622668,LSW,visorsat,1.0,5417,2020-10-18,-24.05311814045316,239.72847446218785,53.056700000000006,26.673023921338494,241.89968446537918,1084.5797708250677,17.181927390671948,-35.88731744580258,557.294461955834,50.76079249122824,5.07222977217503,6.370416324703811
46719U,STARLINK-1822,6.49759873556712,0.14547218861965408,14130.975090007394,2459876.536622668,2459876.536696545,LSW,visorsat,1.0,5417,2020-10-18,-24.073140847369906,239.71022872871097,53.056700000000006,27.986025458573266,243.0264268083733,1049.6906571175084,17.311471455032034,-35.34102359591182,557.1726014753035,52.148535726323175,5.094105524358869,6.392292076887649
46719U,STARLINK-1822,6.644650181309519,0.10175267788363573,14175.024764022257,2459876.536770411,2459876.536844288,LSW,visorsat,1.0,5711,2020-10-18,-24.113171401427056,239.67371732460683,53.056700000000006,30.80689028966944,245.61992867196662,982.2506433108083,17.58757021053783,-34.0142272081405,556.9286930465414,55.20632723472098,5.385352019186703,6.683538571715484
46719U,STARLINK-1822,5.624015586982869,0.0625700896981559,33889.598997990586,2459876.536844288,2459876.536918165,LSW,visorsat,1.0,10667,2020-10-18,-24.133182648004603,239.65544853376818,53.056700000000006,32.31920085115944,247.11939130864684,949.8629789857739,17.73440224956149,-33.21662256837962,556.806659981329,56.892036752306886,4.437524227811196,5.735710780339978
46719U,STARLINK-1822,5.991060773596882,0.09874122670392041,27471.693174593,2459876.537508923,2459876.5375828,LSW,visorsat,1.0,7559,2020-10-18,-24.313044845408754,239.4907430894183,53.056700000000006,48.22644399512876,271.69078515625415,719.7199269772443,19.30692683184121,-20.36520031286156,555.7099079750059,78.06592733278995,5.407056584965272,6.705243137494053
51808U,STARLINK-3609,5.326372877374723,0.05434996364892827,43875.84085962973,2459876.853237228,2459876.853311105,LSW,standard,1.5,14993,2022-02-25,-18.805286729083047,115.98442150299529,53.2151,50.68870578433815,248.1514830093636,689.2493415629395,2.834401245516062,-35.81429116993655,549.4258876469354,130.69207682507442,4.836304525354555,6.134491077883335
51808U,STARLINK-3609,5.292753705276642,0.04608211004668889,46898.6697958706,2459876.853311105,2459876.853384982,LSW,standard,1.5,15959,2022-02-25,-18.78441082518194,115.96798538667721,53.2151,53.487294319917034,251.3733934858392,666.3759976142095,3.0750281743060612,-34.04756366010922,549.305014558879,131.29490282825813,4.875970424225344,6.174156976754125
51808U,STARLINK-3609,6.08098255065247,0.057640780759564976,25722.117259273095,2459876.853384982,2459876.853458859,LSW,standard,1.5,9365,2022-02-25,-18.763532142275068,115.95155553974467,53.2151,56.34875160066782,255.30883864558422,645.7870178334617,3.319453476552355,-32.04981642392086,549.1841832261731,131.75047775019888,5.732349447086829,7.030535999615609
51808U,STARLINK-3609,5.210159107733764,0.037966727195659,53130.82145346194,2459876.853458859,2459876.853532737,LSW,standard,1.5,17681,2022-02-25,-18.74265041996562,115.93513174929065,53.2151,59.211980401923654,260.170492641672,627.7080751592165,3.5660603180725494,-29.817574966608404,549.0634098207374,132.0170742251027,4.923183976834892,6.221370529363672
51808U,STARLINK-3609,5.058700974429584,0.03152204558881087,60941.41070690756,2459876.853532737,2459876.853606614,LSW,standard,1.5,18941,2022-02-25,-18.721765529348705,115.91871390617294,53.2151,61.983887237834374,266.22627900884174,612.3624975584827,3.8131383083135133,-27.355247783076567,548.942711241293,132.05322569158037,4.82547149349836,6.12365804602714
51808U,STARLINK-3609,5.014007724331915,0.03213196548146471,60687.108551381105,2459876.853606614,2459876.853680491,LSW,standard,1.5,20201,2022-02-25,-18.700878131456708,115.9023025219755,53.2151,64.52952066140573,273.77848203746487,599.9613976905923,4.058949696030725,-24.67661930125324,548.8221089083925,131.82243456264385,4.825204630795638,6.123391183324419
51808U,STARLINK-3609,4.576086176818192,0.03531441655277975,91267.16504728509,2459876.853680491,2459876.853754369,LSW,standard,1.5,21503,2022-02-25,-18.679987702505354,115.88589717701446,53.2151,66.66672573315199,283.080480299538,590.6905986637378,4.301828755466221,-21.805306671584276,548.7016173532313,131.29853530072722,4.421099330529989,5.719285883058769
44727U,STARLINK-1022,6.6440179802973525,0.12383929314472168,12410.908718377234,2459876.543862089,2459876.543935966,LSW,standard,0.9,5207,2019-11-11,-26.01650934281134,237.883629059266,53.0551,23.708546427683746,230.8954252244765,1174.262831201618,16.83859785691945,-44.41579019224522,558.4272389805338,50.174617942072246,4.997004855624934,6.295191408153714
44727U,STARLINK-1022,6.010611328818843,0.06545729108393894,23744.67344730569,2459876.543935966,2459876.544009843,LSW,standard,0.9,7769,2019-11-11,-26.036144166278557,237.864583017605,53.0551,24.938516593514215,231.3799052143149,1135.9520187012,16.962256813786166,-44.37843014847035,558.3094305489969,51.350145102652455,4.435624837959886,5.7338113904886665
44727U,STARLINK-1022,6.427487210934377,0.07756097451666318,18367.80890833704,2459876.544009843,2459876.544083721,LSW,standard,0.9,5543,2019-11-11,-26.05577475713618,237.84552866684518,53.0551,26.23830629832397,231.9101567617763,1098.0992591718007,17.092933455156395,-44.30122671465419,558.1914094681584,52.598358930616286,4.92609266565745,6.22427921818623
44727U,STARLINK-1022,6.129490091393812,0.06713130224474811,21999.43119200981,2459876.544083721,2459876.544157598,LSW,standard,0.9,5711,2019-11-11,-26.07540160625623,237.8264655194652,53.0551,27.61400364560569,232.49271536589654,1060.754511968411,17.23106278648021,-44.1776042786711,558.0731904311842,53.92617657702668,4.703229100193726,6.001415652722506
44727U,STARLINK-1022,6.135327698098552,0.08828268679921622,23939.008994526313,2459876.544157598,2459876.544231475,LSW,standard,0.9,5879,2019-11-11,-26.095024091048113,237.80739416922253,53.0551,29.072097755308107,233.1353620096866,1023.976491953384,17.377064068957942,-43.99996334223683,557.9547948442993,55.341132697799594,4.7856912136017495,6.08387776613053
44727U,STARLINK-1022,5.974764936532363,0.07797451112025748,28327.344545778713,2459876.544231475,2459876.544305352,LSW,standard,0.9,6005,2019-11-11,-26.114642331319956,237.78831448919038,53.0551,30.619583239559457,233.84749682683955,987.8300496877365,17.531339858480884,-43.7595468743438,557.8362396548125,56.85153982710746,4.703167217905553,6.001353770434334
44727U,STARLINK-1022,5.562119531487397,0.1283451034635909,38156.919851360464,2459876.544305352,2459876.54437923,LSW,standard,0.9,6215,2019-11-11,-26.134256570377932,237.76922623188852,53.0551,32.2638664540184,234.6405463975292,952.3884432539022,17.694254874813637,-43.446320511280014,557.7175410599888,58.46647739748939,4.369862394840345,5.668048947369125
44727U,STARLINK-1022,5.465463244873984,0.06699453851669326,46960.55081411834,2459876.54437923,2459876.544453107,LSW,standard,0.9,7433,2019-11-11,-26.153866927736406,237.75012926979826,53.0551,34.0126366255971,235.52851213385318,917.7349567272531,17.86611262550952,-43.0488728042485,557.5987160000037,60.195772466150245,4.353690320384388,5.651876872913169
44727U,STARLINK-1022,4.922521880781716,0.04893542571726938,71761.0741853821,2459876.544453107,2459876.544526984,LSW,standard,0.9,11465,2019-11-11,-26.173472781381626,237.73102419789365,53.0551,35.87361471472354,236.52867864917127,883.9651808014909,18.04712377868117,-42.55436722683682,557.4797859097532,62.04989711350213,3.8921595353345992,5.19034608786338
44727U,STARLINK-1022,5.322305678562142,0.04345964908316787,50527.84046439768,2459876.544526984,2459876.544600862,LSW,standard,0.9,8147,2019-11-11,-26.193074621705453,237.7119105276717,53.0551,37.85442268310973,237.66270669078722,851.1850828563337,18.23739375830178,-41.94849317323123,557.3607654753191,64.04004170102293,4.373999106318131,5.672185658846912
44727U,STARLINK-1022,5.512146939858059,0.08597890637772865,43888.14232558866,2459876.544600862,2459876.544674739,LSW,standard,0.9,7139,2019-11-11,-26.2126725681239,237.69278813144956,53.0551,39.96199076989299,238.9579411999806,819.5149633971865,18.43687845399059,-41.215577569953545,557.2416716174766,66.17781177239989,4.646175948855258,5.944362501384039
44727U,STARLINK-1022,4.925159010399652,0.05064466247660907,65643.81377479887,2459876.544822246,2459876.544896116,LSW,standard,0.9,14279,2019-11-11,-26.271375112092784,237.63543490869367,53.0551,47.07862553864644,244.20732356327161,732.6904740436651,19.086530208713416,-38.08776671875591,556.8845392725116,73.58295981014228,4.302369732038575,5.6005562845673555
44727U,STARLINK-1022,5.626389062733345,0.14504061796050774,30143.38955113723,2459876.544896116,2459876.544969994,LSW,standard,0.9,7853,2019-11-11,-26.290954370196307,237.6162805843371,53.0551,49.71630899008413,246.61689610175645,706.9722506825273,19.318396851259436,-36.67525060782503,556.7653469054704,76.42171856638367,5.081190671856318,6.379377224385098
44927U,STARLINK-1114,6.224794228876821,0.1359275748456216,21732.756199637603,2459876.522660695,2459876.522734566,LSW,standard,1.0,6383,2020-01-07,-20.226700808083386,243.02795381318302,53.0541,34.530717348119296,285.4058529347835,904.9913369508744,18.44394647300045,-4.9522957160302,555.5484884754183,67.96472546640757,5.14338556668909,6.441572119217871
44927U,STARLINK-1114,5.4373157296941255,0.07546047528820042,42906.60975917298,2459876.522734566,2459876.522808443,LSW,standard,1.0,11885,2020-01-07,-20.247362757703378,243.01105331884736,53.0541,36.20707554416486,283.4378831403542,875.6024629736443,18.484174639259432,-7.200914961832526,555.6659489094542,68.16310379408641,4.427594304563682,5.725780857092462
44927U,STARLINK-1114,5.247611156117472,0.07792271081104013,47607.65853405427,2459876.522808443,2459876.52288232,LSW,standard,1.0,12221,2020-01-07,-20.26802315900861,242.99414498226062,53.0541,37.94493243218997,281.24379132466186,847.5212934854947,18.526603129868693,-9.592603391889778,555.7836065812631,68.4034365991256,4.308671511531211,5.606858064059991
44927U,STARLINK-1114,5.553050959541231,0.13370510845450986,30285.1113524046,2459876.52288232,2459876.522956198,LSW,standard,1.0,7223,2020-01-07,-20.288680576102855,242.9772299689315,53.0541,39.73629638820195,278.7894731551915,820.8854826148672,18.571519903513696,-12.134026323243242,555.9014362451364,68.69231698419955,4.683451530899815,5.981638083428595
44927U,STARLINK-1114,5.346226728970715,0.0915786862472638,42035.612963412874,2459876.522956198,2459876.523030075,LSW,standard,1.0,9281,2020-01-07,-20.3093351360995,242.9603081660159,53.0541,41.56887085751236,276.0358035639762,795.8410836999321,18.61926736641697,-14.830701605893335,556.0194214795799,69.0367763569491,4.543908401588195,5.842094954116975
44927U,STARLINK-1114,4.990064942584658,0.05612385317499833,60635.702056452115,2459876.523030075,2459876.523103952,LSW,standard,1.0,13859,2020-01-07,-20.329986185062307,242.94338010083916,53.0541,43.424650248251915,272.93909848959527,772.5446232475739,18.670249139868282,-17.686115950257722,556.1375413420791,69.44402701642458,4.252260518694635,5.550447071223416
44927U,STARLINK-1114,5.5882911331385134,0.14245342551003412,34223.574313144396,2459876.523103952,2459876.52317783,LSW,standard,1.0,7979,2020-01-07,-20.350634240713447,242.9264453406731,53.0541,45.27879538911977,269.4518723976334,751.1589327962604,18.724949690341806,-20.701283267000775,556.2557815345847,69.9211592094559,4.911445399358765,6.2096319518875465
44927U,STARLINK-1114,4.764590779182546,0.05094718725753833,71174.34797505211,2459876.52317783,2459876.523251707,LSW,standard,1.0,14993,2020-01-07,-20.37127943008998,242.90950377254293,53.0541,47.0982621143406,265.5254838950618,731.8522186760677,18.783950170793958,-23.87377542036796,556.3741254840065,70.47465932678735,4.144287257789414,5.442473810318194
44927U,STARLINK-1114,4.7524272777242444,0.045602097327090425,71252.37523874751,2459876.523251707,2459876.523325584,LSW,standard,1.0,15791,2020-01-07,-20.391921229646503,242.8925558175372,53.0541,48.84091042111514,261.114857189132,714.7941041383536,18.847952495426405,-27.19688882940166,556.4925528403585,71.10982714992899,4.183335916986714,5.481522469515495
44927U,STARLINK-1114,4.743533473715477,0.043130672594305634,74688.6109371544,2459876.523325584,2459876.523399462,LSW,standard,1.0,16421,2020-01-07,-20.412559766560438,242.87560136296122,53.0541,50.45558405948914,256.1858266621785,700.1492920514212,18.917816306647463,-30.659146951072028,556.6110469402618,71.83016736063401,4.219393651107534,5.5175802036363155
44927U,STARLINK-1114,4.670091672885235,0.04361001172722879,78843.9436743991,2459876.523399462,2459876.523473339,LSW,standard,1.0,17135,2020-01-07,-20.43319555808962,242.8586399751666,53.0541,51.88350662883589,250.72601658167582,688.0719697280819,18.994603220100615,-34.24376245243386,556.7295933263083,72.6367401077049,4.183735789490814,5.481922342019594
44927U,STARLINK-1114,5.233182847617535,0.07666872606966947,43022.1179515809,2459876.523473339,2459876.523547205,LSW,standard,1.0,11927,2020-01-07,-20.453827950829194,242.84167218257565,53.0541,53.061752840991794,244.75846252188714,678.6999078786973,19.07963066935452,-37.92814555414443,556.8481707816034,73.52753324290808,4.776607343869715,6.0747938963984955
44927U,STARLINK-1114,4.83188706902828,0.041703759885227086,69296.99622283819,2459876.523547205,2459876.523621082,LSW,standard,1.0,18899,2020-01-07,-20.474454081424007,242.82470033367716,53.0541,53.929395867264176,238.35426532184994,672.1470219309522,19.174545501318253,-41.68386171982782,556.966745346567,74.49702200436309,4.396379122736137,5.6945656752649185
44927U,STARLINK-1114,4.855670060156333,0.03386811028165138,70736.4400147571,2459876.523621082,2459876.523694959,LSW,standard,1.0,19865,2020-01-07,-20.495080058261635,242.80771939380628,53.0541,54.43605854395164,231.63438308329435,668.4942444552452,19.28148978103746,-45.47929063381202,557.085334614347,75.53665192498559,4.431995145315081,5.730181697843863
44927U,STARLINK-1114,4.956520115956085,0.031948419122260846,68152.87174568685,2459876.523694959,2459876.523768837,LSW,standard,1.0,20999,2020-01-07,-20.515703017370196,242.79073171015045,53.0541,54.549652130893264,224.76781570046032,667.790227183403,19.403174211928224,-49.277328602267815,557.2039045726457,76.63429064162227,4.535133268147742,5.8333198206765235
44927U,STARLINK-1114,5.10828703719103,0.029285484997207706,61201.52408451446,2459876.523768837,2459876.523842714,LSW,standard,1.0,22301,2020-01-07,-20.53632308560817,242.77373716937004,53.0541,54.26310893493169,217.94596794943965,670.0440903926216,19.543149161872037,-53.03876919682316,557.3224383774965,77.77543606155011,4.6795835787386455,5.977770131267427
51783U,STARLINK-3628,6.609590817664358,0.04199140771822402,17506.413697353884,2459876.525911267,2459876.525985144,LSW,standard,1.5,5669,2022-02-25,-21.132910932384505,242.2779864867549,53.2177,22.9587370079379,245.78691780459963,1184.9481345027978,16.742652464315942,-31.29738794042033,551.0120754440896,44.214748578884766,4.942907557253864,6.241094109782646
51783U,STARLINK-3628,6.565571775844504,0.055337943351917496,19414.824963706265,2459876.525985144,2459876.526059022,LSW,standard,1.5,6173,2022-02-25,-21.1534347860514,242.26079003527173,53.2177,23.426081805426954,243.5123735017957,1169.878874673634,16.719422993681135,-33.41618659381982,551.1268946203719,44.58700723998484,4.926680729901108,6.224867282429889
49413U,STARLINK-3157,6.788972385538054,,14638.358320111707,2459876.540907251,2459876.540981128,LSW,standard,1.5,5291,2021-11-13,-25.227859101502723,238.6385751806903,53.21810000000001,31.126308327523944,272.5091715012295,960.2574469932815,18.323087506309093,-12.71461657078612,547.6711673574052,64.9906526999004,5.5788474135443815,6.877033966073162
49413U,STARLINK-3157,6.253733956944119,0.11431074521180017,21399.35119744598,2459876.541128641,2459876.541202506,LSW,standard,1.5,7139,2021-11-13,-25.287170323846734,238.58246831046193,53.21810000000001,33.78924602351239,281.3314771172565,906.0506521503504,18.72785692270814,-7.453445756051257,547.2990213539517,71.67692449732566,5.16978501793805,6.467971570466831
44918U,STARLINK-1099,5.491835550485412,0.04589840642244835,44231.935629127154,2459876.549106834,2459876.549180712,LSW,standard,1.0,11927,2020-01-07,-27.39999951433259,236.51015568709363,53.0535,23.06878403221495,239.3533829780418,1194.2189845297203,17.13910088963324,-36.88739921481059,557.9079230090048,50.53482182577409,3.8082291435010456,5.106415696029827
44918U,STARLINK-1099,6.04594135437835,0.06424512122157562,25827.222175380422,2459876.549180712,2459876.549254589,LSW,standard,1.0,6425,2020-01-07,-27.41933273347813,236.49049356469038,53.0535,23.421269119288425,237.01906098570393,1182.8490503814205,17.106866587688717,-39.02349783394791,558.0249819852665,50.83472012033334,4.383108174099722,5.6812947266285025
44930U,STARLINK-1123,5.598110293283687,0.11541154486143052,33101.76085457808,2459876.538173813,2459876.538247691,LSW,standard,1.0,10625,2020-01-07,-24.492670160775134,239.32533992199853,53.0555,26.618433307426727,259.54303795501045,1085.212931638627,17.639919384330042,-21.11968109790407,556.751635915685,54.703303254805824,4.1223489394048105,5.420535491933592
44930U,STARLINK-1123,5.499301172486543,0.0763064130613029,36889.55503611578,2459876.538247691,2459876.538321568,LSW,standard,1.0,11969,2020-01-07,-24.512609922924305,239.30692203877,53.0555,27.4306752437764,257.2515932749561,1063.622450927908,17.63885933291704,-23.31624353343724,556.8707006415361,54.740433003120444,4.06717714076693,5.36536369329571
44930U,STARLINK-1123,5.5021329884114465,0.07295734543827463,37685.29661909893,2459876.538321568,2459876.538395445,LSW,standard,1.0,11549,2020-01-07,-24.532545620666063,239.28849648451072,53.0555,28.22165968398847,254.83433910788915,1043.460130498364,17.636684579935352,-25.594986365966697,556.9897777756718,54.82779660546903,4.1115671369411775,5.409753689469959
44930U,STARLINK-1123,6.013541980673365,0.1742423342822915,20216.13069133735,2459876.538395445,2459876.538469322,LSW,standard,1.0,6425,2020-01-07,-24.552477376068616,239.27006313658728,53.0555,28.983472275425264,252.28948557786487,1024.8107670680795,17.633262278904176,-27.95453717776809,557.1088504982339,54.9711083611197,4.662137029991837,5.960323582520617
44930U,STARLINK-1123,5.431389167799573,0.04836068303432926,43262.86925978019,2459876.538469322,2459876.5385432,LSW,standard,1.0,12347,2020-01-07,-24.572405436688335,239.2516217559046,53.0555,29.707437224113075,249.61699244967792,1007.7587268396514,17.62843657758915,-30.39244765094302,557.2279027149331,55.17583348421289,4.116419776869015,5.414606329397795
44930U,STARLINK-1123,5.396068150935189,0.04193052899251677,44019.556189564704,2459876.5385432,2459876.538617077,LSW,standard,1.0,12389,2020-01-07,-24.592329924327547,239.23317221927152,53.0555,30.384257272921506,246.81899696219577,992.3868282073266,17.622023506624565,-32.905049778384516,557.3469175575847,55.446949197568784,4.11447664182251,5.41266319435129
44930U,STARLINK-1123,5.326315328752557,0.04135548540291466,47237.84749440811,2459876.538617077,2459876.538690954,LSW,standard,1.0,13061,2020-01-07,-24.61225020736995,239.21471510148766,53.0555,31.004219588749233,243.90028919408903,978.7751584709641,17.613804721830775,-35.48728313810729,557.4658736391724,55.78867277206024,4.0747140845735315,5.372900637102312
44930U,STARLINK-1123,5.25341416876952,0.0490398343264218,48117.160164424306,2459876.538690954,2459876.538764832,LSW,standard,1.0,13565,2020-01-07,-24.632166784429163,239.19624993061274,53.0555,31.55755632953124,240.86835962319827,966.9980258409115,17.603518310476726,-38.132885456397865,557.5847563076521,56.204227920832516,4.028099678955378,5.326286231484159
44930U,STARLINK-1123,5.288159970682251,0.06503594434968672,45151.06116954559,2459876.538764832,2459876.538838709,LSW,standard,1.0,14195,2020-01-07,-24.652079777217615,239.1777765832985,53.0555,32.034758697278306,237.73381982414622,957.123408886492,17.590848089672704,-40.834200013798856,557.7035486449136,56.695580561640384,4.085133727477066,5.383320280005846
